,subject,spos_bins,repeats,recalled,adj_rec
881,MTK00230,9.0,1.0,0.75,0.6139217470427661
882,MTK00231,1.0,1.0,0.5,0.38528586593873215
883,MTK00231,2.0,1.0,0.25,0.31284866697488056
884,MTK00231,3.0,1.0,0.3666666666666667,0.2832625619249823
885,MTK00231,4.0,1.0,0.37777777777777777,0.27217799009200283
886,MTK00231,5.0,1.0,0.5,0.29551486199575366
887,MTK00231,6.0,1.0,0.8888888888888888,0.28550576281468
888,MTK00231,7.0,1.0,0.75,0.3601203113941967
889,MTK00231,8.0,1.0,0.9,0.42178116469517746
890,MTK00231,9.0,1.0,0.7222222222222222,0.6139217470427661
891,MTK00232,1.0,1.0,0.5166666666666666,0.38528586593873215
892,MTK00232,2.0,1.0,0.875,0.31284866697488056
893,MTK00232,3.0,1.0,0.25,0.2832625619249823
894,MTK00232,4.0,1.0,0.25,0.27217799009200283
895,MTK00232,5.0,1.0,0.25,0.29551486199575366
896,MTK00232,6.0,1.0,0.0,0.28550576281468
897,MTK00232,7.0,1.0,0.38888888888888884,0.3601203113941967
898,MTK00232,8.0,1.0,0.2222222222222222,0.42178116469517746
899,MTK00232,9.0,1.0,0.9166666666666666,0.6139217470427661
900,MTK00233,1.0,1.0,0.75,0.38528586593873215
901,MTK00233,2.0,1.0,1.0,0.31284866697488056
902,MTK00233,3.0,1.0,0.5,0.2832625619249823
903,MTK00233,4.0,1.0,0.6666666666666666,0.27217799009200283
904,MTK00233,5.0,1.0,0.611111111111111,0.29551486199575366
905,MTK00233,6.0,1.0,0.6666666666666666,0.28550576281468
906,MTK00233,7.0,1.0,0.6666666666666666,0.3601203113941967
907,MTK00233,8.0,1.0,0.8333333333333334,0.42178116469517746
908,MTK00233,9.0,1.0,0.7777777777777777,0.6139217470427661
909,MTK00234,1.0,1.0,0.08333333333333333,0.38528586593873215
910,MTK00234,2.0,1.0,0.5,0.31284866697488056
911,MTK00234,3.0,1.0,0.2222222222222222,0.2832625619249823
912,MTK00234,4.0,1.0,0.08333333333333333,0.27217799009200283
913,MTK00234,5.0,1.0,0.05555555555555555,0.29551486199575366
914,MTK00234,6.0,1.0,0.5,0.28550576281468
915,MTK00234,7.0,1.0,0.0,0.3601203113941967
916,MTK00234,8.0,1.0,0.4444444444444444,0.42178116469517746
917,MTK00234,9.0,1.0,0.5,0.6139217470427661
918,MTK00235,1.0,1.0,0.24999999999999997,0.38528586593873215
919,MTK00235,2.0,1.0,0.0,0.31284866697488056
920,MTK00235,3.0,1.0,0.16666666666666666,0.2832625619249823
921,MTK00235,4.0,1.0,0.0,0.27217799009200283
922,MTK00235,5.0,1.0,0.08333333333333333,0.29551486199575366
923,MTK00235,6.0,1.0,0.25,0.28550576281468
924,MTK00235,7.0,1.0,0.0,0.3601203113941967
925,MTK00235,8.0,1.0,0.611111111111111,0.42178116469517746
926,MTK00235,9.0,1.0,0.4166666666666667,0.6139217470427661
927,MTK00236,1.0,1.0,0.125,0.38528586593873215
928,MTK00236,2.0,1.0,0.5,0.31284866697488056
929,MTK00236,3.0,1.0,0.3333333333333333,0.2832625619249823
930,MTK00236,4.0,1.0,0.16666666666666666,0.27217799009200283
931,MTK00236,5.0,1.0,0.5,0.29551486199575366
932,MTK00236,6.0,1.0,0.4666666666666666,0.28550576281468
933,MTK00236,7.0,1.0,0.6666666666666666,0.3601203113941967
934,MTK00236,8.0,1.0,0.375,0.42178116469517746
935,MTK00236,9.0,1.0,0.3333333333333333,0.6139217470427661
936,MTK00237,1.0,1.0,0.7777777777777778,0.38528586593873215
937,MTK00237,2.0,1.0,0.5,0.31284866697488056
938,MTK00237,3.0,1.0,0.25,0.2832625619249823
939,MTK00237,4.0,1.0,0.5,0.27217799009200283
940,MTK00237,5.0,1.0,0.2222222222222222,0.29551486199575366
941,MTK00237,6.0,1.0,0.5,0.28550576281468
942,MTK00237,7.0,1.0,0.38888888888888884,0.3601203113941967
943,MTK00237,8.0,1.0,0.875,0.42178116469517746
944,MTK00237,9.0,1.0,0.8888888888888888,0.6139217470427661
945,MTK00238,1.0,1.0,0.0,0.38528586593873215
946,MTK00238,2.0,1.0,0.0,0.31284866697488056
947,MTK00238,3.0,1.0,0.0,0.2832625619249823
948,MTK00238,4.0,1.0,0.0,0.27217799009200283
949,MTK00238,5.0,1.0,0.0,0.29551486199575366
950,MTK00238,6.0,1.0,0.08333333333333333,0.28550576281468
951,MTK00238,7.0,1.0,0.0,0.3601203113941967
952,MTK00238,8.0,1.0,1.0,0.42178116469517746
953,MTK00238,9.0,1.0,1.0,0.6139217470427661
954,MTK00239,1.0,1.0,0.85,0.38528586593873215
955,MTK00239,2.0,1.0,1.0,0.31284866697488056
956,MTK00239,3.0,1.0,1.0,0.2832625619249822
957,MTK00239,4.0,1.0,0.8333333333333333,0.27217799009200283
958,MTK00239,5.0,1.0,0.38888888888888884,0.29551486199575366
959,MTK00239,6.0,1.0,0.8055555555555555,0.28550576281468
960,MTK00239,7.0,1.0,1.0,0.36012031139419665
961,MTK00239,8.0,1.0,0.7222222222222222,0.42178116469517746
962,MTK00239,9.0,1.0,1.0,0.6139217470427661
963,MTK00240,1.0,1.0,0.5,0.38528586593873215
964,MTK00240,2.0,1.0,0.5,0.31284866697488056
965,MTK00240,3.0,1.0,0.16666666666666666,0.2832625619249823
966,MTK00240,4.0,1.0,0.0,0.27217799009200283
967,MTK00240,5.0,1.0,0.1111111111111111,0.29551486199575366
968,MTK00240,6.0,1.0,0.0,0.28550576281468
969,MTK00240,7.0,1.0,0.2222222222222222,0.3601203113941967
970,MTK00240,8.0,1.0,0.1111111111111111,0.42178116469517746
971,MTK00240,9.0,1.0,0.19444444444444442,0.6139217470427661
972,MTK00241,1.0,1.0,0.625,0.38528586593873215
973,MTK00241,2.0,1.0,0.5,0.31284866697488056
974,MTK00241,3.0,1.0,0.16666666666666666,0.2832625619249823
975,MTK00241,4.0,1.0,0.9166666666666666,0.27217799009200283
976,MTK00241,5.0,1.0,0.16666666666666666,0.29551486199575366
977,MTK00241,6.0,1.0,0.2333333333333333,0.28550576281468
978,MTK00241,7.0,1.0,0.5,0.3601203113941967
979,MTK00241,8.0,1.0,0.2,0.42178116469517746
980,MTK00241,9.0,1.0,0.5555555555555555,0.6139217470427661
981,MTK00243,1.0,1.0,0.6875,0.38528586593873215
982,MTK00243,2.0,1.0,0.25,0.31284866697488056
983,MTK00243,3.0,1.0,0.6333333333333333,0.2832625619249823
984,MTK00243,4.0,1.0,0.5,0.27217799009200283
985,MTK00243,5.0,1.0,0.25,0.29551486199575366
986,MTK00243,6.0,1.0,1.0,0.28550576281468
987,MTK00243,7.0,1.0,0.8222222222222223,0.3601203113941967
988,MTK00243,8.0,1.0,1.0,0.42178116469517746
989,MTK00243,9.0,1.0,1.0,0.6139217470427661
990,MTK00244,1.0,1.0,0.13333333333333333,0.38528586593873215
991,MTK00244,2.0,1.0,0.20833333333333331,0.31284866697488056
992,MTK00244,3.0,1.0,0.0,0.2832625619249823
993,MTK00244,4.0,1.0,0.0,0.27217799009200283
994,MTK00244,5.0,1.0,0.5,0.29551486199575366
995,MTK00244,6.0,1.0,0.16666666666666666,0.28550576281468
996,MTK00244,7.0,1.0,0.0,0.3601203113941967
997,MTK00244,8.0,1.0,0.2333333333333333,0.42178116469517746
998,MTK00244,9.0,1.0,0.4444444444444444,0.6139217470427661
999,MTK00245,1.0,1.0,0.20833333333333331,0.38528586593873215
1000,MTK00245,2.0,1.0,0.3333333333333333,0.31284866697488056
1001,MTK00245,3.0,1.0,0.3333333333333333,0.2832625619249823
1002,MTK00245,4.0,1.0,0.3,0.27217799009200283
1003,MTK00245,5.0,1.0,0.3333333333333333,0.29551486199575366
1004,MTK00245,6.0,1.0,0.25,0.28550576281468
1005,MTK00245,7.0,1.0,0.75,0.3601203113941967
1006,MTK00245,8.0,1.0,0.8888888888888888,0.42178116469517746
1007,MTK00245,9.0,1.0,0.5777777777777778,0.6139217470427661
1008,MTK00247,1.0,1.0,0.20833333333333331,0.38528586593873215
1009,MTK00247,2.0,1.0,0.3333333333333333,0.31284866697488056
1010,MTK00247,3.0,1.0,0.3333333333333333,0.2832625619249823
1011,MTK00247,4.0,1.0,0.3,0.27217799009200283
1012,MTK00247,5.0,1.0,0.3333333333333333,0.29551486199575366
1013,MTK00247,6.0,1.0,0.25,0.28550576281468
1014,MTK00247,7.0,1.0,0.75,0.3601203113941967
1015,MTK00247,8.0,1.0,0.8888888888888888,0.42178116469517746
1016,MTK00247,9.0,1.0,0.5777777777777778,0.6139217470427661
1017,MTK00248,1.0,1.0,0.75,0.38528586593873215
1018,MTK00248,2.0,1.0,0.4583333333333333,0.31284866697488056
1019,MTK00248,3.0,1.0,0.6666666666666666,0.2832625619249823
1020,MTK00248,4.0,1.0,0.1111111111111111,0.27217799009200283
1021,MTK00248,5.0,1.0,0.16666666666666666,0.29551486199575366
1022,MTK00248,6.0,1.0,0.25,0.28550576281468
1023,MTK00248,7.0,1.0,0.75,0.3601203113941967
1024,MTK00248,8.0,1.0,0.6222222222222222,0.42178116469517746
1025,MTK00248,9.0,1.0,0.25,0.6139217470427661
1026,MTK00249,1.0,1.0,0.5,0.38528586593873215
1027,MTK00249,2.0,1.0,0.8333333333333333,0.31284866697488056
1028,MTK00249,3.0,1.0,0.125,0.2832625619249823
1029,MTK00249,4.0,1.0,0.25,0.27217799009200283
1030,MTK00249,5.0,1.0,0.16666666666666666,0.29551486199575366
1031,MTK00249,6.0,1.0,0.0,0.28550576281468
1032,MTK00249,7.0,1.0,0.0,0.3601203113941967
1033,MTK00249,8.0,1.0,0.0,0.42178116469517746
1034,MTK00249,9.0,1.0,0.5,0.6139217470427661
1035,MTK00250,1.0,1.0,0.5,0.38528586593873215
1036,MTK00250,2.0,1.0,0.3333333333333333,0.31284866697488056
1037,MTK00250,3.0,1.0,0.4166666666666667,0.2832625619249823
1038,MTK00250,4.0,1.0,0.8,0.27217799009200283
1039,MTK00250,5.0,1.0,0.6666666666666666,0.29551486199575366
1040,MTK00250,6.0,1.0,0.6222222222222222,0.28550576281468
1041,MTK00250,7.0,1.0,0.3333333333333333,0.3601203113941967
1042,MTK00250,8.0,1.0,0.5,0.42178116469517746
1043,MTK00250,9.0,1.0,1.0,0.6139217470427661
1044,MTK00251,1.0,1.0,0.29166666666666663,0.38528586593873215
1045,MTK00251,2.0,1.0,0.25,0.31284866697488056
1046,MTK00251,3.0,1.0,0.41666666666666663,0.2832625619249823
1047,MTK00251,4.0,1.0,0.7999999999999999,0.27217799009200283
1048,MTK00251,5.0,1.0,0.6,0.29551486199575366
1049,MTK00251,6.0,1.0,0.75,0.28550576281468
1050,MTK00251,7.0,1.0,0.6666666666666666,0.3601203113941967
1051,MTK00251,8.0,1.0,0.0,0.42178116469517746
1052,MTK00251,9.0,1.0,0.8888888888888888,0.6139217470427661
1053,MTK00253,1.0,1.0,0.0,0.38528586593873215
1054,MTK00253,2.0,1.0,0.0,0.31284866697488056
1055,MTK00253,3.0,1.0,0.0,0.2832625619249823
1056,MTK00253,4.0,1.0,0.0,0.27217799009200283
1057,MTK00253,5.0,1.0,0.0,0.29551486199575366
1058,MTK00253,6.0,1.0,0.0,0.28550576281468
1059,MTK00253,7.0,1.0,0.2333333333333333,0.3601203113941967
1060,MTK00253,8.0,1.0,0.3333333333333333,0.42178116469517746
1061,MTK00253,9.0,1.0,0.0,0.6139217470427661
1062,MTK00254,1.0,1.0,0.125,0.38528586593873215
1063,MTK00254,2.0,1.0,0.0,0.31284866697488056
1064,MTK00254,3.0,1.0,0.0,0.2832625619249823
1065,MTK00254,4.0,1.0,0.1111111111111111,0.27217799009200283
1066,MTK00254,5.0,1.0,0.3333333333333333,0.29551486199575366
1067,MTK00254,6.0,1.0,0.1111111111111111,0.28550576281468
1068,MTK00254,7.0,1.0,0.29166666666666663,0.3601203113941967
1069,MTK00254,8.0,1.0,0.25,0.42178116469517746
1070,MTK00254,9.0,1.0,0.5833333333333334,0.6139217470427661
1071,MTK00256,1.0,1.0,0.85,0.38528586593873215
1072,MTK00256,2.0,1.0,1.0,0.31284866697488056
1073,MTK00256,3.0,1.0,1.0,0.2832625619249822
1074,MTK00256,4.0,1.0,0.8333333333333333,0.27217799009200283
1075,MTK00256,5.0,1.0,0.38888888888888884,0.29551486199575366
1076,MTK00256,6.0,1.0,0.8055555555555555,0.28550576281468
1077,MTK00256,7.0,1.0,1.0,0.36012031139419665
1078,MTK00256,8.0,1.0,0.7222222222222222,0.42178116469517746
1079,MTK00256,9.0,1.0,1.0,0.6139217470427661
1080,MTK00257,1.0,1.0,0.0,0.38528586593873215
1081,MTK00257,2.0,1.0,0.0,0.31284866697488056
1082,MTK00257,3.0,1.0,0.08333333333333333,0.2832625619249823
1083,MTK00257,4.0,1.0,0.0,0.27217799009200283
1084,MTK00257,5.0,1.0,0.0,0.29551486199575366
1085,MTK00257,6.0,1.0,0.0,0.28550576281468
1086,MTK00257,7.0,1.0,0.05555555555555555,0.36012031139419676
1087,MTK00257,8.0,1.0,0.16666666666666666,0.42178116469517746
1088,MTK00257,9.0,1.0,0.2222222222222222,0.6139217470427661
1089,MTK00261,1.0,1.0,0.0,0.38528586593873215
1090,MTK00261,2.0,1.0,0.0,0.31284866697488056
1091,MTK00261,3.0,1.0,0.3333333333333333,0.2832625619249823
1092,MTK00261,4.0,1.0,0.17777777777777778,0.27217799009200283
1093,MTK00261,5.0,1.0,0.3333333333333333,0.29551486199575366
1094,MTK00261,6.0,1.0,0.1111111111111111,0.28550576281468
1095,MTK00261,7.0,1.0,0.5,0.3601203113941967
1096,MTK00261,8.0,1.0,0.611111111111111,0.42178116469517746
1097,MTK00261,9.0,1.0,0.8333333333333334,0.6139217470427661
1098,MTK00263,1.0,1.0,0.20833333333333331,0.38528586593873215
1099,MTK00263,2.0,1.0,0.75,0.31284866697488056
1100,MTK00263,3.0,1.0,0.0,0.2832625619249823
1101,MTK00263,4.0,1.0,0.0,0.27217799009200283
1102,MTK00263,5.0,1.0,0.1111111111111111,0.29551486199575366
1103,MTK00263,6.0,1.0,0.2222222222222222,0.28550576281468
1104,MTK00263,7.0,1.0,0.16666666666666666,0.3601203113941967
1105,MTK00263,8.0,1.0,0.1111111111111111,0.42178116469517746
1106,MTK00263,9.0,1.0,0.0,0.6139217470427661
1107,MTK00264,1.0,1.0,0.575,0.38528586593873215
1108,MTK00264,2.0,1.0,0.45,0.31284866697488056
1109,MTK00264,3.0,1.0,0.3333333333333333,0.2832625619249823
1110,MTK00264,4.0,1.0,0.25,0.27217799009200283
1111,MTK00264,5.0,1.0,0.5,0.29551486199575366
1112,MTK00264,6.0,1.0,0.5,0.28550576281468
1113,MTK00264,7.0,1.0,0.6666666666666666,0.3601203113941967
1114,MTK00264,8.0,1.0,0.7833333333333333,0.42178116469517746
1115,MTK00264,9.0,1.0,1.0,0.6139217470427661
1116,MTK00266,1.0,1.0,0.0,0.38528586593873215
1117,MTK00266,2.0,1.0,0.0,0.31284866697488056
1118,MTK00266,3.0,1.0,0.0,0.2832625619249823
1119,MTK00266,4.0,1.0,0.0,0.27217799009200283
1120,MTK00266,5.0,1.0,0.0,0.29551486199575366
1121,MTK00266,6.0,1.0,0.08333333333333333,0.28550576281468
1122,MTK00266,7.0,1.0,0.0,0.3601203113941967
1123,MTK00266,8.0,1.0,1.0,0.42178116469517746
1124,MTK00266,9.0,1.0,1.0,0.6139217470427661
1125,MTK00267,1.0,1.0,0.375,0.38528586593873215
1126,MTK00267,2.0,1.0,0.1,0.31284866697488056
1127,MTK00267,3.0,1.0,0.25,0.2832625619249823
1128,MTK00267,4.0,1.0,0.0,0.27217799009200283
1129,MTK00267,5.0,1.0,0.24444444444444446,0.29551486199575366
1130,MTK00267,6.0,1.0,0.2222222222222222,0.28550576281468
1131,MTK00267,7.0,1.0,0.0,0.3601203113941967
1132,MTK00267,8.0,1.0,0.3333333333333333,0.42178116469517746
1133,MTK00267,9.0,1.0,0.25,0.6139217470427661
1134,MTK00268,1.0,1.0,0.0,0.38528586593873215
1135,MTK00268,2.0,1.0,0.0,0.31284866697488056
1136,MTK00268,3.0,1.0,0.16666666666666666,0.2832625619249823
1137,MTK00268,4.0,1.0,0.0,0.27217799009200283
1138,MTK00268,5.0,1.0,0.0,0.29551486199575366
1139,MTK00268,6.0,1.0,0.1111111111111111,0.28550576281468
1140,MTK00268,7.0,1.0,0.24444444444444446,0.3601203113941967
1141,MTK00268,8.0,1.0,0.5833333333333334,0.42178116469517746
1142,MTK00268,9.0,1.0,1.0,0.6139217470427661
1143,MTK00269,1.0,1.0,0.20833333333333331,0.38528586593873215
1144,MTK00269,2.0,1.0,0.25,0.31284866697488056
1145,MTK00269,3.0,1.0,0.5555555555555555,0.2832625619249823
1146,MTK00269,4.0,1.0,0.2888888888888889,0.27217799009200283
1147,MTK00269,5.0,1.0,0.0,0.29551486199575366
1148,MTK00269,6.0,1.0,0.0,0.28550576281468
1149,MTK00269,7.0,1.0,0.16666666666666666,0.3601203113941967
1150,MTK00269,8.0,1.0,0.0,0.42178116469517746
1151,MTK00269,9.0,1.0,0.6666666666666666,0.6139217470427661
1152,MTK00270,1.0,1.0,0.1125,0.38528586593873215
1153,MTK00270,2.0,1.0,0.0,0.31284866697488056
1154,MTK00270,3.0,1.0,0.08333333333333333,0.2832625619249823
1155,MTK00270,4.0,1.0,0.0,0.27217799009200283
1156,MTK00270,5.0,1.0,0.0,0.29551486199575366
1157,MTK00270,6.0,1.0,0.0,0.28550576281468
1158,MTK00270,7.0,1.0,0.0,0.3601203113941967
1159,MTK00270,8.0,1.0,0.2222222222222222,0.42178116469517746
1160,MTK00270,9.0,1.0,0.8571428571428571,0.6139217470427661
1161,MTK00271,1.0,1.0,1.0,0.38528586593873215
1162,MTK00271,2.0,1.0,1.0,0.31284866697488056
1163,MTK00271,3.0,1.0,0.5,0.2832625619249823
1164,MTK00271,4.0,1.0,0.0,0.27217799009200283
1165,MTK00271,5.0,1.0,0.125,0.29551486199575366
1166,MTK00271,6.0,1.0,0.0,0.28550576281468
1167,MTK00271,7.0,1.0,0.25,0.3601203113941967
1168,MTK00271,8.0,1.0,0.1111111111111111,0.42178116469517746
1169,MTK00271,9.0,1.0,0.0,0.6139217470427661
1170,MTK00272,1.0,1.0,0.75,0.38528586593873215
1171,MTK00272,2.0,1.0,0.4,0.31284866697488056
1172,MTK00272,3.0,1.0,0.0,0.2832625619249823
1173,MTK00272,4.0,1.0,0.5,0.27217799009200283
1174,MTK00272,5.0,1.0,0.45,0.29551486199575366
1175,MTK00272,6.0,1.0,0.6666666666666666,0.28550576281468
1176,MTK00272,7.0,1.0,0.1111111111111111,0.3601203113941967
1177,MTK00272,8.0,1.0,0.3333333333333333,0.42178116469517746
1178,MTK00272,9.0,1.0,0.8888888888888888,0.6139217470427661
1179,MTK00273,1.0,1.0,0.375,0.38528586593873215
1180,MTK00273,2.0,,,
1181,MTK00273,3.0,1.0,0.16666666666666666,0.2832625619249823
1182,MTK00273,4.0,1.0,0.0,0.27217799009200283
1183,MTK00273,5.0,1.0,0.25,0.29551486199575366
1184,MTK00273,6.0,1.0,0.1111111111111111,0.28550576281468
1185,MTK00273,7.0,1.0,0.3055555555555555,0.3601203113941967
1186,MTK00273,8.0,1.0,0.85,0.42178116469517746
1187,MTK00273,9.0,1.0,1.0,0.6139217470427661
1188,MTK00274,1.0,1.0,0.41666666666666663,0.38528586593873215
1189,MTK00274,2.0,1.0,0.375,0.31284866697488056
1190,MTK00274,3.0,1.0,0.6666666666666666,0.2832625619249823
1191,MTK00274,4.0,1.0,0.6333333333333333,0.27217799009200283
1192,MTK00274,5.0,1.0,0.27777777777777773,0.29551486199575366
1193,MTK00274,6.0,1.0,0.25,0.28550576281468
1194,MTK00274,7.0,1.0,0.31666666666666665,0.3601203113941967
1195,MTK00274,8.0,1.0,0.27777777777777773,0.42178116469517746
1196,MTK00274,9.0,1.0,0.5,0.6139217470427661
1197,MTK00275,1.0,1.0,0.5416666666666666,0.38528586593873215
1198,MTK00275,2.0,1.0,0.16666666666666666,0.31284866697488056
1199,MTK00275,3.0,1.0,0.5,0.2832625619249823
1200,MTK00275,4.0,1.0,0.25,0.27217799009200283
1201,MTK00275,5.0,1.0,0.08333333333333333,0.29551486199575366
1202,MTK00275,6.0,1.0,0.0,0.28550576281468
1203,MTK00275,7.0,1.0,0.08333333333333333,0.3601203113941967
1204,MTK00275,8.0,1.0,0.4444444444444444,0.42178116469517746
1205,MTK00275,9.0,1.0,0.41666666666666663,0.6139217470427661
1206,MTK00277,1.0,1.0,0.0,0.38528586593873215
1207,MTK00277,2.0,1.0,0.3333333333333333,0.31284866697488056
1208,MTK00277,3.0,1.0,0.0,0.2832625619249823
1209,MTK00277,4.0,1.0,0.16666666666666666,0.27217799009200283
1210,MTK00277,5.0,1.0,0.16666666666666666,0.29551486199575366
1211,MTK00277,6.0,1.0,0.0,0.28550576281468
1212,MTK00277,7.0,1.0,0.0,0.3601203113941967
1213,MTK00277,8.0,1.0,0.3333333333333333,0.42178116469517746
1214,MTK00277,9.0,1.0,0.8333333333333334,0.6139217470427661
1215,MTK00282,1.0,1.0,0.9375,0.38528586593873215
1216,MTK00282,2.0,1.0,1.0,0.31284866697488056
1217,MTK00282,3.0,1.0,1.0,0.2832625619249822
1218,MTK00282,4.0,1.0,0.9166666666666666,0.27217799009200283
1219,MTK00282,5.0,1.0,0.7666666666666666,0.29551486199575366
1220,MTK00282,6.0,1.0,1.0,0.28550576281468
1221,MTK00282,7.0,1.0,1.0,0.36012031139419665
1222,MTK00282,8.0,1.0,0.8333333333333334,0.42178116469517746
1223,MTK00282,9.0,1.0,0.9,0.6139217470427661
1224,MTK00284,1.0,1.0,0.1125,0.38528586593873215
1225,MTK00284,2.0,1.0,0.0,0.31284866697488056
1226,MTK00284,3.0,1.0,0.08333333333333333,0.2832625619249823
1227,MTK00284,4.0,1.0,0.0,0.27217799009200283
1228,MTK00284,5.0,1.0,0.0,0.29551486199575366
1229,MTK00284,6.0,1.0,0.0,0.28550576281468
1230,MTK00284,7.0,1.0,0.0,0.3601203113941967
1231,MTK00284,8.0,1.0,0.2222222222222222,0.42178116469517746
1232,MTK00284,9.0,1.0,0.8571428571428571,0.6139217470427661
1233,MTK00290,1.0,1.0,0.2,0.38528586593873215
1234,MTK00290,2.0,1.0,0.0,0.31284866697488056
1235,MTK00290,3.0,1.0,0.0,0.2832625619249823
1236,MTK00290,4.0,1.0,0.0,0.27217799009200283
1237,MTK00290,5.0,1.0,0.06666666666666667,0.29551486199575366
1238,MTK00290,6.0,1.0,0.0,0.28550576281468
1239,MTK00290,7.0,1.0,0.0,0.3601203113941967
1240,MTK00290,8.0,1.0,0.0,0.42178116469517746
1241,MTK00290,9.0,1.0,0.5,0.6139217470427661
1242,MTK00298,1.0,1.0,1.0,0.38528586593873215
1243,MTK00298,2.0,1.0,0.9,0.31284866697488056
1244,MTK00298,3.0,1.0,0.8333333333333334,0.28326256192498234
1245,MTK00298,4.0,1.0,0.7777777777777777,0.27217799009200283
1246,MTK00298,5.0,1.0,1.0,0.2955148619957537
1247,MTK00298,6.0,1.0,0.6666666666666666,0.28550576281468
1248,MTK00298,7.0,1.0,0.9166666666666666,0.36012031139419676
1249,MTK00298,8.0,1.0,1.0,0.42178116469517746
1250,MTK00298,9.0,1.0,0.8333333333333334,0.6139217470427661
1251,MTK00301,1.0,1.0,0.4583333333333333,0.38528586593873215
1252,MTK00301,2.0,1.0,0.16666666666666666,0.31284866697488056
1253,MTK00301,3.0,1.0,0.1111111111111111,0.2832625619249823
1254,MTK00301,4.0,1.0,0.3333333333333333,0.27217799009200283
1255,MTK00301,5.0,1.0,0.25,0.29551486199575366
1256,MTK00301,6.0,1.0,0.3333333333333333,0.28550576281468
1257,MTK00301,7.0,1.0,0.16666666666666666,0.3601203113941967
1258,MTK00301,8.0,1.0,0.75,0.42178116469517746
1259,MTK00301,9.0,1.0,0.8222222222222223,0.6139217470427661
1260,MTK00307,1.0,1.0,0.41666666666666663,0.38528586593873215
1261,MTK00307,2.0,1.0,0.0,0.31284866697488056
1262,MTK00307,3.0,1.0,0.1111111111111111,0.2832625619249823
1263,MTK00307,4.0,1.0,0.2222222222222222,0.27217799009200283
1264,MTK00307,5.0,1.0,0.16666666666666666,0.29551486199575366
1265,MTK00307,6.0,1.0,0.3055555555555555,0.28550576281468
1266,MTK00307,7.0,1.0,0.16666666666666666,0.3601203113941967
1267,MTK00307,8.0,1.0,0.16666666666666666,0.42178116469517746
1268,MTK00307,9.0,1.0,1.0,0.6139217470427661
1269,MTK00308,1.0,1.0,0.375,0.38528586593873215
1270,MTK00308,2.0,1.0,0.3666666666666667,0.31284866697488056
1271,MTK00308,3.0,1.0,0.16666666666666666,0.2832625619249823
1272,MTK00308,4.0,1.0,0.3333333333333333,0.27217799009200283
1273,MTK00308,5.0,1.0,0.5,0.29551486199575366
1274,MTK00308,6.0,1.0,0.25,0.28550576281468
1275,MTK00308,7.0,1.0,0.4444444444444444,0.3601203113941967
1276,MTK00308,8.0,1.0,0.7222222222222222,0.42178116469517746
1277,MTK00308,9.0,1.0,0.8333333333333334,0.6139217470427661
1278,MTK00312,1.0,1.0,0.0,0.38528586593873215
1279,MTK00312,2.0,1.0,0.125,0.31284866697488056
1280,MTK00312,3.0,1.0,0.25,0.2832625619249823
1281,MTK00312,4.0,1.0,0.0,0.27217799009200283
1282,MTK00312,5.0,1.0,0.16666666666666666,0.29551486199575366
1283,MTK00312,6.0,1.0,0.0,0.28550576281468
1284,MTK00312,7.0,1.0,0.0,0.3601203113941967
1285,MTK00312,8.0,1.0,0.3333333333333333,0.42178116469517746
1286,MTK00312,9.0,1.0,0.75,0.6139217470427661
1287,MTK00313,1.0,1.0,0.4583333333333333,0.38528586593873215
1288,MTK00313,2.0,1.0,0.0,0.31284866697488056
1289,MTK00313,3.0,1.0,0.1111111111111111,0.2832625619249823
1290,MTK00313,4.0,1.0,0.125,0.27217799009200283
1291,MTK00313,5.0,1.0,0.0,0.29551486199575366
1292,MTK00313,6.0,1.0,0.16666666666666666,0.28550576281468
1293,MTK00313,7.0,1.0,0.25,0.3601203113941967
1294,MTK00313,8.0,1.0,0.38888888888888884,0.42178116469517746
1295,MTK00313,9.0,1.0,0.27777777777777773,0.6139217470427661
1296,MTK00315,1.0,1.0,0.3958333333333333,0.38528586593873215
1297,MTK00315,2.0,1.0,0.25,0.31284866697488056
1298,MTK00315,3.0,1.0,0.0,0.2832625619249823
1299,MTK00315,4.0,1.0,0.5,0.27217799009200283
1300,MTK00315,5.0,1.0,0.3333333333333333,0.29551486199575366
1301,MTK00315,6.0,1.0,0.6388888888888888,0.28550576281468
1302,MTK00315,7.0,1.0,0.16666666666666666,0.3601203113941967
1303,MTK00315,8.0,1.0,0.3333333333333333,0.42178116469517746
1304,MTK00315,9.0,1.0,0.8888888888888888,0.6139217470427661
1305,MTK00317,1.0,1.0,0.4,0.38528586593873215
1306,MTK00317,2.0,1.0,0.5,0.31284866697488056
1307,MTK00317,3.0,1.0,0.0,0.2832625619249823
1308,MTK00317,4.0,1.0,0.4166666666666667,0.27217799009200283
1309,MTK00317,5.0,1.0,0.16666666666666666,0.29551486199575366
1310,MTK00317,6.0,1.0,0.6666666666666666,0.28550576281468
1311,MTK00317,7.0,1.0,0.3333333333333333,0.3601203113941967
1312,MTK00317,8.0,1.0,0.6666666666666666,0.42178116469517746
1313,MTK00317,9.0,1.0,0.5,0.6139217470427661
1314,MTK00318,1.0,1.0,1.0,0.38528586593873215
1315,MTK00318,2.0,1.0,1.0,0.31284866697488056
1316,MTK00318,3.0,1.0,0.47222222222222215,0.2832625619249823
1317,MTK00318,4.0,1.0,0.8666666666666667,0.27217799009200283
