,index,lag,prob
2047,25,-1,0.06896551724137931
2048,26,0,
2049,27,1,0.5757575757575758
2050,28,2,0.21875
2051,29,3,0.07407407407407407
2052,30,4,0.0
2053,31,5,0.0
2054,32,6,0.0
2055,33,7,0.0
2056,34,8,0.0
2057,18,-8,0.0
2058,19,-7,0.0
2059,20,-6,0.037037037037037035
2060,21,-5,0.0
2061,22,-4,0.07407407407407407
2062,23,-3,0.17333333333333334
2063,24,-2,0.08235294117647059
2064,25,-1,0.2222222222222222
2065,26,0,
2066,27,1,0.36904761904761907
2067,28,2,0.11392405063291139
2068,29,3,0.12903225806451613
2069,30,4,0.038461538461538464
2070,31,5,0.02631578947368421
2071,32,6,0.0
2072,33,7,0.0
2073,34,8,0.0
2074,18,-8,0.0
2075,19,-7,0.0
2076,20,-6,0.0
2077,21,-5,0.0
2078,22,-4,0.05555555555555555
2079,23,-3,0.037037037037037035
2080,24,-2,0.19444444444444445
2081,25,-1,0.25
2082,26,0,
2083,27,1,0.25
2084,28,2,0.17142857142857143
2085,29,3,0.03125
2086,30,4,0.03571428571428571
2087,31,5,0.0
2088,32,6,0.06666666666666667
2089,33,7,0.0
2090,34,8,0.0
2091,18,-8,0.05263157894736842
2092,19,-7,0.03125
2093,20,-6,0.037037037037037035
2094,21,-5,0.02
2095,22,-4,0.06557377049180328
2096,23,-3,0.10126582278481013
2097,24,-2,0.14634146341463414
2098,25,-1,0.27884615384615385
2099,26,0,
2100,27,1,0.3
2101,28,2,0.20652173913043478
2102,29,3,0.0641025641025641
2103,30,4,0.01639344262295082
2104,31,5,0.07692307692307693
2105,32,6,0.2
2106,33,7,0.0
2107,34,8,0.05
2108,18,-8,0.0
2109,19,-7,0.0
2110,20,-6,0.038461538461538464
2111,21,-5,0.0
2112,22,-4,0.0
2113,23,-3,0.020833333333333332
2114,24,-2,0.06779661016949153
2115,25,-1,0.05454545454545454
2116,26,0,
2117,27,1,0.8305084745762712
2118,28,2,0.10526315789473684
2119,29,3,0.020833333333333332
2120,30,4,0.0
2121,31,5,0.0
2122,32,6,0.0
2123,33,7,0.0
2124,34,8,0.0
2125,18,-8,0.07692307692307693
2126,19,-7,0.0
2127,20,-6,0.0
2128,21,-5,0.041666666666666664
2129,22,-4,0.02631578947368421
2130,23,-3,0.10869565217391304
2131,24,-2,0.125
2132,25,-1,0.1724137931034483
2133,26,0,
2134,27,1,0.3050847457627119
2135,28,2,0.1864406779661017
2136,29,3,0.07407407407407407
2137,30,4,0.07317073170731707
2138,31,5,0.0
2139,32,6,0.0
2140,33,7,0.08333333333333333
2141,34,8,0.0
2142,18,-8,0.0
2143,19,-7,0.0
2144,20,-6,0.0
2145,21,-5,0.016666666666666666
2146,22,-4,0.05063291139240506
2147,23,-3,0.09803921568627451
2148,24,-2,0.088
2149,25,-1,0.4
2150,26,0,
2151,27,1,0.484375
2152,28,2,0.2066115702479339
2153,29,3,0.041237113402061855
2154,30,4,0.06976744186046512
2155,31,5,0.0
2156,32,6,0.08108108108108109
2157,33,7,0.0
2158,34,8,0.0
2159,18,-8,0.0
2160,19,-7,0.0625
2161,20,-6,0.16666666666666666
2162,21,-5,0.03333333333333333
2163,22,-4,0.0
2164,23,-3,0.07692307692307693
2165,24,-2,0.09230769230769231
2166,25,-1,0.3064516129032258
2167,26,0,
2168,27,1,0.2903225806451613
2169,28,2,0.1509433962264151
2170,29,3,0.09433962264150944
2171,30,4,0.047619047619047616
2172,31,5,0.0
2173,32,6,0.0
2174,33,7,0.0
2175,34,8,0.1
2176,18,-8,0.0
2177,19,-7,0.0
2178,20,-6,0.0
2179,21,-5,0.04
2180,22,-4,0.03571428571428571
2181,23,-3,0.027777777777777776
2182,24,-2,0.06976744186046512
2183,25,-1,0.29545454545454547
2184,26,0,
2185,27,1,0.4523809523809524
2186,28,2,0.13157894736842105
2187,29,3,0.05263157894736842
2188,30,4,0.11538461538461539
2189,31,5,0.0
2190,32,6,0.0
2191,33,7,0.0
2192,34,8,0.25
2193,18,-8,0.0
2194,19,-7,0.0
2195,20,-6,0.041666666666666664
2196,21,-5,0.06666666666666667
2197,22,-4,0.021739130434782608
2198,23,-3,0.020833333333333332
2199,24,-2,0.0625
2200,25,-1,0.15942028985507245
2201,26,0,
2202,27,1,0.5972222222222222
2203,28,2,0.10810810810810811
2204,29,3,0.08333333333333333
2205,30,4,0.0625
2206,31,5,0.0
2207,32,6,0.0
2208,33,7,0.0
2209,34,8,0.0
2210,18,-8,0.0
2211,19,-7,0.0
2212,20,-6,0.022222222222222223
2213,21,-5,0.03773584905660377
2214,22,-4,0.028169014084507043
2215,23,-3,0.11494252873563218
2216,24,-2,0.15306122448979592
2217,25,-1,0.36607142857142855
2218,26,0,
2219,27,1,0.3247863247863248
2220,28,2,0.10526315789473684
2221,29,3,0.058823529411764705
2222,30,4,0.0125
2223,31,5,0.07407407407407407
2224,32,6,0.030303030303030304
2225,33,7,0.0
2226,34,8,0.08695652173913043
2227,18,-8,0.08333333333333333
2228,19,-7,0.03571428571428571
2229,20,-6,0.0
2230,21,-5,0.029411764705882353
2231,22,-4,0.01818181818181818
2232,23,-3,0.1
2233,24,-2,0.1518987341772152
2234,25,-1,0.25301204819277107
2235,26,0,
2236,27,1,0.31868131868131866
2237,28,2,0.13924050632911392
2238,29,3,0.125
2239,30,4,0.06666666666666667
2240,31,5,0.07142857142857142
2241,32,6,0.0
2242,33,7,0.07692307692307693
2243,34,8,0.14285714285714285
2244,18,-8,0.0
2245,19,-7,0.09090909090909091
2246,20,-6,0.04
2247,21,-5,0.03333333333333333
2248,22,-4,0.025
2249,23,-3,0.06896551724137931
2250,24,-2,0.15
2251,25,-1,0.19696969696969696
2252,26,0,
2253,27,1,0.3125
2254,28,2,0.13559322033898305
2255,29,3,0.12
2256,30,4,0.02631578947368421
2257,31,5,0.0
2258,32,6,0.041666666666666664
2259,33,7,0.3333333333333333
2260,34,8,0.0
2261,18,-8,0.0
2262,19,-7,0.0
2263,20,-6,0.0
2264,21,-5,0.0
2265,22,-4,0.0
2266,23,-3,0.07692307692307693
2267,24,-2,0.11428571428571428
2268,25,-1,0.23529411764705882
2269,26,0,
2270,27,1,0.3684210526315789
2271,28,2,0.1891891891891892
2272,29,3,0.06060606060606061
2273,30,4,0.0
2274,31,5,0.0
2275,32,6,0.0
2276,33,7,0.0
2277,34,8,0.0
2278,18,-8,0.0
2279,19,-7,0.0
2280,20,-6,0.0
2281,21,-5,0.043478260869565216
2282,22,-4,0.04
2283,23,-3,0.05714285714285714
2284,24,-2,0.19047619047619047
2285,25,-1,0.32558139534883723
2286,26,0,
2287,27,1,0.3055555555555556
2288,28,2,0.0
2289,29,3,0.14285714285714285
2290,30,4,0.045454545454545456
2291,31,5,0.0
2292,32,6,0.0625
2293,33,7,0.0
2294,34,8,0.0
2295,18,-8,0.0
2296,19,-7,0.058823529411764705
2297,20,-6,0.0
2298,21,-5,0.0851063829787234
2299,22,-4,0.1
2300,23,-3,0.10843373493975904
2301,24,-2,0.15841584158415842
2302,25,-1,0.2962962962962963
2303,26,0,
2304,27,1,0.17647058823529413
2305,28,2,0.24175824175824176
2306,29,3,0.11578947368421053
2307,30,4,0.12121212121212122
2308,31,5,0.022222222222222223
2309,32,6,0.0
2310,33,7,0.08823529411764706
2311,34,8,0.05
2312,18,-8,0.0
2313,19,-7,0.0
2314,20,-6,0.0
2315,21,-5,0.04
2316,22,-4,0.03571428571428571
2317,23,-3,0.027777777777777776
2318,24,-2,0.06976744186046512
2319,25,-1,0.29545454545454547
2320,26,0,
2321,27,1,0.4523809523809524
2322,28,2,0.13157894736842105
2323,29,3,0.05263157894736842
2324,30,4,0.11538461538461539
2325,31,5,0.0
2326,32,6,0.0
2327,33,7,0.0
2328,34,8,0.25
2329,18,-8,0.0
2330,19,-7,0.0
2331,20,-6,0.0
2332,21,-5,0.0
2333,22,-4,0.0
2334,23,-3,0.05
2335,24,-2,0.14285714285714285
2336,25,-1,0.23076923076923078
2337,26,0,
2338,27,1,0.3877551020408163
2339,28,2,0.14
2340,29,3,0.08823529411764706
2341,30,4,0.05714285714285714
2342,31,5,0.03333333333333333
2343,32,6,0.0
2344,33,7,0.0
2345,34,8,0.0
2346,18,-8,0.0
2347,19,-7,0.0
2348,20,-6,0.02857142857142857
2349,21,-5,0.04081632653061224
2350,22,-4,0.044444444444444446
2351,23,-3,0.058823529411764705
2352,24,-2,0.0379746835443038
2353,25,-1,0.0975609756097561
2354,26,0,
2355,27,1,0.8166666666666667
2356,28,2,0.1981981981981982
2357,29,3,0.03225806451612903
2358,30,4,0.058823529411764705
2359,31,5,0.03333333333333333
2360,32,6,0.029411764705882353
2361,33,7,0.03571428571428571
2362,34,8,0.0
2363,18,-8,0.0
2364,19,-7,0.05555555555555555
2365,20,-6,0.0
2366,21,-5,0.038461538461538464
2367,22,-4,0.047619047619047616
2368,23,-3,0.0392156862745098
2369,24,-2,0.1724137931034483
2370,25,-1,0.21311475409836064
2371,26,0,
2372,27,1,0.35
2373,28,2,0.14285714285714285
2374,29,3,0.12
2375,30,4,0.125
2376,31,5,0.0
2377,32,6,0.0
2378,33,7,0.0
2379,34,8,0.0
2380,18,-8,0.0
2381,19,-7,0.0625
2382,20,-6,0.047619047619047616
2383,21,-5,0.0
2384,22,-4,0.0
2385,23,-3,0.06818181818181818
2386,24,-2,0.0
2387,25,-1,0.35294117647058826
2388,26,0,
2389,27,1,0.47058823529411764
2390,28,2,0.07272727272727272
2391,29,3,0.08888888888888889
2392,30,4,0.05714285714285714
2393,31,5,0.0
2394,32,6,0.0
2395,33,7,0.0
2396,34,8,0.1111111111111111
2397,18,-8,0.05
2398,19,-7,0.05
2399,20,-6,0.0425531914893617
2400,21,-5,0.0
2401,22,-4,0.04918032786885246
2402,23,-3,0.1038961038961039
2403,24,-2,0.14285714285714285
2404,25,-1,0.26262626262626265
2405,26,0,
2406,27,1,0.40229885057471265
2407,28,2,0.20238095238095238
2408,29,3,0.08108108108108109
2409,30,4,0.043478260869565216
2410,31,5,0.05128205128205128
2411,32,6,0.038461538461538464
2412,33,7,0.043478260869565216
2413,34,8,0.0
2414,18,-8,0.0
2415,19,-7,0.0
2416,20,-6,0.0
2417,21,-5,0.0
2418,22,-4,0.0
2419,23,-3,0.07692307692307693
2420,24,-2,0.13636363636363635
2421,25,-1,0.21153846153846154
2422,26,0,
2423,27,1,0.46
2424,28,2,0.10416666666666667
2425,29,3,0.023255813953488372
2426,30,4,0.06451612903225806
2427,31,5,0.043478260869565216
2428,32,6,0.0
2429,33,7,0.0
2430,34,8,0.0
2431,18,-8,0.0
2432,19,-7,0.0
2433,20,-6,0.0
2434,21,-5,0.0
2435,22,-4,0.02564102564102564
2436,23,-3,0.06
2437,24,-2,0.12727272727272726
2438,25,-1,0.18032786885245902
2439,26,0,
2440,27,1,0.34328358208955223
2441,28,2,0.16666666666666666
2442,29,3,0.08620689655172414
2443,30,4,0.09090909090909091
2444,31,5,0.027777777777777776
2445,32,6,0.05
2446,33,7,0.0
2447,34,8,0.1111111111111111
2448,18,-8,0.11764705882352941
2449,19,-7,0.0
2450,20,-6,0.0
2451,21,-5,0.023809523809523808
2452,22,-4,0.023255813953488372
2453,23,-3,0.05172413793103448
2454,24,-2,0.06666666666666667
2455,25,-1,0.25301204819277107
2456,26,0,
2457,27,1,0.475
2458,28,2,0.1282051282051282
2459,29,3,0.04477611940298507
2460,30,4,0.05555555555555555
2461,31,5,0.08823529411764706
2462,32,6,0.045454545454545456
2463,33,7,0.0
2464,34,8,0.0
2465,18,-8,0.0
2466,19,-7,0.0
2467,20,-6,0.043478260869565216
2468,21,-5,0.02631578947368421
2469,22,-4,0.25
2470,23,-3,0.0625
2471,24,-2,0.05
2472,25,-1,0.15873015873015872
2473,26,0,
2474,27,1,0.2923076923076923
2475,28,2,0.14285714285714285
2476,29,3,0.017241379310344827
2477,30,4,0.12244897959183673
2478,31,5,0.07692307692307693
2479,32,6,0.0
2480,33,7,0.07692307692307693
2481,34,8,0.1111111111111111
2482,18,-8,0.07142857142857142
2483,19,-7,0.08
2484,20,-6,0.043478260869565216
2485,21,-5,0.046875
2486,22,-4,0.08860759493670886
2487,23,-3,0.0975609756097561
2488,24,-2,0.23076923076923078
2489,25,-1,0.22857142857142856
2490,26,0,
2491,27,1,0.18095238095238095
2492,28,2,0.16842105263157894
2493,29,3,0.12643678160919541
2494,30,4,0.08823529411764706
2495,31,5,0.075
2496,32,6,0.046511627906976744
2497,33,7,0.0
2498,34,8,0.0
2499,18,-8,0.1111111111111111
2500,19,-7,0.0
2501,20,-6,0.04
2502,21,-5,0.043478260869565216
2503,22,-4,0.04918032786885246
2504,23,-3,0.0547945205479452
2505,24,-2,0.17582417582417584
2506,25,-1,0.21904761904761905
2507,26,0,
2508,27,1,0.4117647058823529
2509,28,2,0.10638297872340426
2510,29,3,0.0625
2511,30,4,0.030303030303030304
2512,31,5,0.05084745762711865
2513,32,6,0.10256410256410256
2514,33,7,0.03571428571428571
2515,34,8,0.05
2516,18,-8,0.0
2517,19,-7,0.08695652173913043
2518,20,-6,0.03225806451612903
2519,21,-5,0.08571428571428572
2520,22,-4,0.05660377358490566
2521,23,-3,0.10975609756097561
2522,24,-2,0.07954545454545454
2523,25,-1,0.23157894736842105
2524,26,0,
2525,27,1,0.32967032967032966
2526,28,2,0.14814814814814814
2527,29,3,0.10666666666666667
2528,30,4,0.05
2529,31,5,0.07894736842105263
2530,32,6,0.06451612903225806
2531,33,7,0.13043478260869565
2532,34,8,0.0
2533,18,-8,0.0
2534,19,-7,0.0
2535,20,-6,0.0
2536,21,-5,0.0
2537,22,-4,0.0
2538,23,-3,0.024390243902439025
2539,24,-2,0.06521739130434782
2540,25,-1,0.09615384615384616
2541,26,0,
2542,27,1,0.41818181818181815
2543,28,2,0.2692307692307692
2544,29,3,0.1
2545,30,4,0.09090909090909091
2546,31,5,0.0
2547,32,6,0.0
2548,33,7,0.0
2549,34,8,0.0
2550,18,-8,0.0
2551,19,-7,0.0
2552,20,-6,0.0
2553,21,-5,0.0
2554,22,-4,0.0
2555,23,-3,0.04878048780487805
2556,24,-2,0.05357142857142857
2557,25,-1,0.19672131147540983
2558,26,0,
2559,27,1,0.5573770491803278
2560,28,2,0.22580645161290322
2561,29,3,0.0
2562,30,4,0.025
2563,31,5,0.030303030303030304
2564,32,6,0.0
2565,33,7,0.0
2566,34,8,0.0
2567,18,-8,0.07692307692307693
2568,19,-7,0.0
2569,20,-6,0.0
2570,21,-5,0.041666666666666664
2571,22,-4,0.02631578947368421
2572,23,-3,0.10869565217391304
2573,24,-2,0.125
2574,25,-1,0.1724137931034483
2575,26,0,
2576,27,1,0.3050847457627119
2577,28,2,0.1864406779661017
2578,29,3,0.07407407407407407
2579,30,4,0.07317073170731707
2580,31,5,0.0
2581,32,6,0.0
2582,33,7,0.08333333333333333
2583,34,8,0.0
2584,18,-8,0.0
2585,19,-7,0.0
2586,20,-6,0.03225806451612903
2587,21,-5,0.0
2588,22,-4,0.023255813953488372
2589,23,-3,0.01639344262295082
2590,24,-2,0.06666666666666667
2591,25,-1,0.2
2592,26,0,
2593,27,1,0.4927536231884058
2594,28,2,0.14705882352941177
2595,29,3,0.14285714285714285
2596,30,4,0.020833333333333332
2597,31,5,0.02857142857142857
2598,32,6,0.0
2599,33,7,0.0
2600,34,8,0.15384615384615385
2601,18,-8,0.0
2602,19,-7,0.0
2603,20,-6,0.03225806451612903
2604,21,-5,0.021739130434782608
2605,22,-4,0.05
2606,23,-3,0.09090909090909091
2607,24,-2,0.16666666666666666
2608,25,-1,0.1744186046511628
2609,26,0,
2610,27,1,0.4470588235294118
2611,28,2,0.15384615384615385
2612,29,3,0.1
2613,30,4,0.03508771929824561
2614,31,5,0.08333333333333333
2615,32,6,0.07407407407407407
2616,33,7,0.0
2617,34,8,0.0
2618,18,-8,0.0
2619,19,-7,0.0
2620,20,-6,0.0
2621,21,-5,0.0
2622,22,-4,0.05
2623,23,-3,0.017241379310344827
2624,24,-2,0.16666666666666666
2625,25,-1,0.27692307692307694
2626,26,0,
2627,27,1,0.3076923076923077
2628,28,2,0.13114754098360656
2629,29,3,0.1702127659574468
2630,30,4,0.0
2631,31,5,0.02857142857142857
2632,32,6,0.0
2633,33,7,0.0
2634,34,8,0.16666666666666666
2635,18,-8,0.0
2636,19,-7,0.05555555555555555
2637,20,-6,0.0
2638,21,-5,0.038461538461538464
2639,22,-4,0.047619047619047616
2640,23,-3,0.0392156862745098
2641,24,-2,0.1724137931034483
2642,25,-1,0.21311475409836064
2643,26,0,
2644,27,1,0.35
2645,28,2,0.14285714285714285
2646,29,3,0.12
2647,30,4,0.125
2648,31,5,0.0
2649,32,6,0.0
2650,33,7,0.0
2651,34,8,0.0
2652,18,-8,0.0
2653,19,-7,0.0
2654,20,-6,0.029411764705882353
2655,21,-5,0.03125
2656,22,-4,0.020833333333333332
2657,23,-3,0.06349206349206349
2658,24,-2,0.14634146341463414
2659,25,-1,0.1951219512195122
2660,26,0,
2661,27,1,0.4044943820224719
2662,28,2,0.22988505747126436
2663,29,3,0.0375
2664,30,4,0.016666666666666666
2665,31,5,0.02631578947368421
2666,32,6,0.06666666666666667
2667,33,7,0.0
2668,34,8,0.0
2669,18,-8,0.0
2670,19,-7,0.08333333333333333
2671,20,-6,0.0
2672,21,-5,0.06666666666666667
2673,22,-4,0.045454545454545456
2674,23,-3,0.08928571428571429
2675,24,-2,0.2222222222222222
2676,25,-1,0.10526315789473684
2677,26,0,
2678,27,1,0.43103448275862066
2679,28,2,0.1
2680,29,3,0.07142857142857142
2681,30,4,0.10256410256410256
2682,31,5,0.0
2683,32,6,0.0
2684,33,7,0.0
2685,34,8,0.0
2686,18,-8,0.07142857142857142
2687,19,-7,0.08
2688,20,-6,0.043478260869565216
2689,21,-5,0.046875
2690,22,-4,0.08860759493670886
2691,23,-3,0.0975609756097561
2692,24,-2,0.23076923076923078
2693,25,-1,0.22857142857142856
2694,26,0,
2695,27,1,0.18095238095238095
2696,28,2,0.16842105263157894
2697,29,3,0.12643678160919541
2698,30,4,0.08823529411764706
2699,31,5,0.075
2700,32,6,0.046511627906976744
2701,33,7,0.0
2702,34,8,0.0
2703,18,-8,0.0
2704,19,-7,0.0625
2705,20,-6,0.0
2706,21,-5,0.0
2707,22,-4,0.05084745762711865
2708,23,-3,0.0410958904109589
2709,24,-2,0.08695652173913043
2710,25,-1,0.35714285714285715
2711,26,0,
2712,27,1,0.43209876543209874
2713,28,2,0.14634146341463414
2714,29,3,0.028169014084507043
2715,30,4,0.01639344262295082
2716,31,5,0.07692307692307693
2717,32,6,0.08695652173913043
2718,33,7,0.0
2719,34,8,0.0
2720,18,-8,0.0
2721,19,-7,0.047619047619047616
2722,20,-6,0.0
2723,21,-5,0.0
2724,22,-4,0.11428571428571428
2725,23,-3,0.0784313725490196
2726,24,-2,0.16417910447761194
2727,25,-1,0.14925373134328357
2728,26,0,
2729,27,1,0.46875
2730,28,2,0.1
2731,29,3,0.0784313725490196
2732,30,4,0.0
2733,31,5,0.07692307692307693
2734,32,6,0.09090909090909091
2735,33,7,0.0
2736,34,8,0.0
2737,18,-8,0.0
2738,19,-7,0.0
2739,20,-6,0.1
2740,21,-5,0.03571428571428571
2741,22,-4,0.08571428571428572
2742,23,-3,0.10869565217391304
2743,24,-2,0.12
2744,25,-1,0.2037037037037037
2745,26,0,
2746,27,1,0.4074074074074074
2747,28,2,0.14035087719298245
2748,29,3,0.03773584905660377
2749,30,4,0.0
2750,31,5,0.0
2751,32,6,0.0
2752,33,7,0.09090909090909091
2753,34,8,0.0
2754,18,-8,0.0
2755,19,-7,0.0
2756,20,-6,0.0625
2757,21,-5,0.037037037037037035
2758,22,-4,0.0
2759,23,-3,0.06666666666666667
2760,24,-2,0.08955223880597014
2761,25,-1,0.16666666666666666
2762,26,0,
2763,27,1,0.4189189189189189
2764,28,2,0.1780821917808219
2765,29,3,0.08196721311475409
2766,30,4,0.03773584905660377
2767,31,5,0.03225806451612903
2768,32,6,0.02857142857142857
2769,33,7,0.058823529411764705
2770,34,8,0.1111111111111111
2771,18,-8,0.05555555555555555
2772,19,-7,0.03225806451612903
2773,20,-6,0.08695652173913043
2774,21,-5,0.02702702702702703
2775,22,-4,0.05555555555555555
2776,23,-3,0.03571428571428571
2777,24,-2,0.07142857142857142
2778,25,-1,0.2987012987012987
2779,26,0,
2780,27,1,0.2972972972972973
2781,28,2,0.1891891891891892
2782,29,3,0.05084745762711865
2783,30,4,0.08888888888888889
2784,31,5,0.058823529411764705
2785,32,6,0.07142857142857142
2786,33,7,0.0
2787,34,8,0.16666666666666666
2788,18,-8,0.0
2789,19,-7,0.045454545454545456
2790,20,-6,0.0
2791,21,-5,0.025
2792,22,-4,0.0
2793,23,-3,0.03636363636363636
2794,24,-2,0.12121212121212122
2795,25,-1,0.25
2796,26,0,
2797,27,1,0.352112676056338
2798,28,2,0.20634920634920634
2799,29,3,0.07407407407407407
2800,30,4,0.0
2801,31,5,0.03225806451612903
2802,32,6,0.047619047619047616
2803,33,7,0.058823529411764705
2804,34,8,0.0
2805,18,-8,0.0
2806,19,-7,0.0
2807,20,-6,0.09523809523809523
2808,21,-5,0.0
2809,22,-4,0.04878048780487805
2810,23,-3,0.041666666666666664
2811,24,-2,0.078125
2812,25,-1,0.21666666666666667
2813,26,0,
2814,27,1,0.42424242424242425
2815,28,2,0.15
2816,29,3,0.1206896551724138
2817,30,4,0.041666666666666664
2818,31,5,0.0
2819,32,6,0.0
2820,33,7,0.1111111111111111
2821,34,8,0.15384615384615385
2822,18,-8,0.024390243902439025
2823,19,-7,0.02564102564102564
2824,20,-6,0.044444444444444446
2825,21,-5,0.09090909090909091
2826,22,-4,0.07352941176470588
2827,23,-3,0.12941176470588237
2828,24,-2,0.22
2829,25,-1,0.17117117117117117
2830,26,0,
2831,27,1,0.2894736842105263
2832,28,2,0.2222222222222222
2833,29,3,0.08235294117647059
2834,30,4,0.11494252873563218
2835,31,5,0.08620689655172414
2836,32,6,0.05660377358490566
2837,33,7,0.18181818181818182
2838,34,8,0.0
2839,18,-8,0.0
2840,19,-7,0.0
2841,20,-6,0.0
2842,21,-5,0.0
2843,22,-4,0.0
2844,23,-3,0.03571428571428571
2845,24,-2,0.09836065573770492
2846,25,-1,0.25
2847,26,0,
2848,27,1,0.4626865671641791
2849,28,2,0.16417910447761194
2850,29,3,0.03278688524590164
2851,30,4,0.08163265306122448
2852,31,5,0.02857142857142857
2853,32,6,0.06666666666666667
2854,33,7,0.07142857142857142
2855,34,8,0.16666666666666666
2856,18,-8,0.0
2857,19,-7,0.0
2858,20,-6,0.0
2859,21,-5,0.043478260869565216
2860,22,-4,0.04
2861,23,-3,0.05714285714285714
2862,24,-2,0.19047619047619047
2863,25,-1,0.32558139534883723
2864,26,0,
2865,27,1,0.3055555555555556
2866,28,2,0.0
2867,29,3,0.14285714285714285
2868,30,4,0.045454545454545456
2869,31,5,0.0
2870,32,6,0.0625
2871,33,7,0.0
2872,34,8,0.0
2873,18,-8,0.0
2874,19,-7,0.0
2875,20,-6,0.0
2876,21,-5,0.058823529411764705
2877,22,-4,0.07317073170731707
2878,23,-3,0.061224489795918366
2879,24,-2,0.13043478260869565
2880,25,-1,0.2535211267605634
2881,26,0,
2882,27,1,0.35135135135135137
2883,28,2,0.15151515151515152
2884,29,3,0.034482758620689655
2885,30,4,0.02631578947368421
2886,31,5,0.0625
2887,32,6,0.05
2888,33,7,0.0
2889,34,8,0.0
2890,18,-8,0.0
2891,19,-7,0.0
2892,20,-6,0.0
2893,21,-5,0.0
2894,22,-4,0.02564102564102564
2895,23,-3,0.06
2896,24,-2,0.12727272727272726
2897,25,-1,0.18032786885245902
2898,26,0,
2899,27,1,0.34328358208955223
2900,28,2,0.16666666666666666
2901,29,3,0.08620689655172414
2902,30,4,0.09090909090909091
2903,31,5,0.027777777777777776
2904,32,6,0.05
2905,33,7,0.0
2906,34,8,0.1111111111111111
2907,18,-8,0.0
2908,19,-7,0.0625
2909,20,-6,0.0
2910,21,-5,0.0
2911,22,-4,0.05084745762711865
2912,23,-3,0.0410958904109589
2913,24,-2,0.08695652173913043
2914,25,-1,0.35714285714285715
2915,26,0,
2916,27,1,0.43209876543209874
2917,28,2,0.14634146341463414
2918,29,3,0.028169014084507043
2919,30,4,0.01639344262295082
2920,31,5,0.07692307692307693
2921,32,6,0.08695652173913043
2922,33,7,0.0
2923,34,8,0.0
2924,18,-8,0.0
2925,19,-7,0.0
2926,20,-6,0.0
2927,21,-5,0.0
2928,22,-4,0.0
2929,23,-3,0.05128205128205128
2930,24,-2,0.10869565217391304
2931,25,-1,0.28888888888888886
2932,26,0,
2933,27,1,0.425531914893617
2934,28,2,0.06976744186046512
2935,29,3,0.12121212121212122
2936,30,4,0.02564102564102564
2937,31,5,0.0
2938,32,6,0.0
2939,33,7,0.0
2940,34,8,0.0
2941,18,-8,0.0
2942,19,-7,0.0
2943,20,-6,0.0
2944,21,-5,0.0
2945,22,-4,0.0
2946,23,-3,0.017543859649122806
2947,24,-2,0.12903225806451613
2948,25,-1,0.17647058823529413
2949,26,0,
2950,27,1,0.5652173913043478
2951,28,2,0.15151515151515152
2952,29,3,0.05454545454545454
2953,30,4,0.043478260869565216
2954,31,5,0.0
2955,32,6,0.0
2956,33,7,0.0
2957,34,8,0.0
2958,18,-8,0.0
2959,19,-7,0.0625
2960,20,-6,0.047619047619047616
2961,21,-5,0.0
2962,22,-4,0.0
2963,23,-3,0.06818181818181818
2964,24,-2,0.0
2965,25,-1,0.35294117647058826
2966,26,0,
2967,27,1,0.47058823529411764
2968,28,2,0.07272727272727272
2969,29,3,0.08888888888888889
2970,30,4,0.05714285714285714
2971,31,5,0.0
2972,32,6,0.0
2973,33,7,0.0
2974,34,8,0.1111111111111111
2975,18,-8,0.0
2976,19,-7,0.0
2977,20,-6,0.05714285714285714
2978,21,-5,0.06666666666666667
2979,22,-4,0.017857142857142856
2980,23,-3,0.05128205128205128
2981,24,-2,0.12658227848101267
2982,25,-1,0.3157894736842105
2983,26,0,
2984,27,1,0.367816091954023
2985,28,2,0.16853932584269662
2986,29,3,0.09333333333333334
2987,30,4,0.05172413793103448
2988,31,5,0.041666666666666664
2989,32,6,0.0
2990,33,7,0.05
2991,34,8,0.0
2992,18,-8,0.0625
2993,19,-7,0.10526315789473684
2994,20,-6,0.0
2995,21,-5,0.021739130434782608
2996,22,-4,0.03571428571428571
2997,23,-3,0.04411764705882353
2998,24,-2,0.09876543209876543
2999,25,-1,0.3333333333333333
3000,26,0,
3001,27,1,0.3625
3002,28,2,0.2077922077922078
3003,29,3,0.05714285714285714
3004,30,4,0.03636363636363636
3005,31,5,0.0
3006,32,6,0.03571428571428571
3007,33,7,0.0
3008,34,8,0.0
3009,18,-8,0.0
3010,19,-7,0.0625
3011,20,-6,0.0
3012,21,-5,0.0
3013,22,-4,0.0
3014,23,-3,0.046511627906976744
3015,24,-2,0.061224489795918366
3016,25,-1,0.22448979591836735
3017,26,0,
3018,27,1,0.4230769230769231
3019,28,2,0.23076923076923078
3020,29,3,0.06976744186046512
3021,30,4,0.02631578947368421
3022,31,5,0.03571428571428571
3023,32,6,0.0
3024,33,7,0.0
3025,34,8,0.14285714285714285
3026,18,-8,0.06666666666666667
3027,19,-7,0.038461538461538464
3028,20,-6,0.034482758620689655
3029,21,-5,0.0
3030,22,-4,0.06666666666666667
3031,23,-3,0.038461538461538464
3032,24,-2,0.06349206349206349
3033,25,-1,0.2972972972972973
3034,26,0,
3035,27,1,0.4507042253521127
3036,28,2,0.125
3037,29,3,0.07142857142857142
3038,30,4,0.0
3039,31,5,0.0
3040,32,6,0.04
3041,33,7,0.05263157894736842
3042,34,8,0.0
3043,18,-8,0.0
