,subject,spos_bins,repeats,session,recalled,adj_rec
80,LTP441,9.0,1.0,8,0.8333333333333333,0.9053193499622071
81,LTP441,1.0,1.0,9,0.9333333333333332,0.9964953388762912
82,LTP441,2.0,1.0,9,0.6666666666666666,0.7723211136306374
83,LTP441,3.0,1.0,9,0.5386904761904762,0.8142877614008566
84,LTP441,4.0,1.0,9,0.1111111111111111,0.43515054169816075
85,LTP441,5.0,1.0,9,0.16666666666666666,0.6007482993197278
86,LTP441,6.0,1.0,9,0.5,0.7593877551020407
87,LTP441,7.0,1.0,9,0.20833333333333331,0.5405878369866465
88,LTP441,8.0,1.0,9,0.75,0.9600541698160745
89,LTP441,9.0,1.0,9,1.0,1.0719860166288737
90,LTP442,1.0,1.0,0,0.5,0.42751826656588565
91,LTP442,2.0,1.0,0,0.375,0.26617913832199547
92,LTP442,3.0,1.0,0,0.5555555555555555,0.44553335222978074
93,LTP442,4.0,1.0,0,0.8333333333333333,0.7304591836734693
94,LTP442,5.0,1.0,0,0.8333333333333334,0.7177236079617031
95,LTP442,6.0,1.0,0,0.8333333333333333,0.7364380196523053
96,LTP442,7.0,1.0,0,0.875,0.7307730221718316
97,LTP442,8.0,1.0,0,1.0,0.9253099017384732
98,LTP442,9.0,1.0,0,0.95,0.9010600907029479
99,LTP442,1.0,1.0,1,0.9333333333333332,0.8608515998992189
100,LTP442,2.0,1.0,1,1.0,0.8911791383219955
101,LTP442,3.0,1.0,1,0.6583333333333333,0.5483111300075586
102,LTP442,4.0,1.0,1,0.6666666666666666,0.5637925170068027
103,LTP442,5.0,1.0,1,0.7777777777777777,0.6621680524061474
104,LTP442,6.0,1.0,1,1.0,0.903104686318972
105,LTP442,7.0,1.0,1,0.75,0.6057730221718316
106,LTP442,8.0,1.0,1,1.0,0.9253099017384732
107,LTP442,9.0,1.0,1,0.75,0.701060090702948
108,LTP442,1.0,1.0,2,0.7833333333333333,0.710851599899219
109,LTP442,2.0,1.0,2,0.5555555555555555,0.44673469387755094
110,LTP442,3.0,1.0,2,0.9166666666666666,0.8066444633408919
111,LTP442,4.0,1.0,2,1.0,0.897125850340136
112,LTP442,5.0,1.0,2,0.8888888888888888,0.7732791635172586
113,LTP442,6.0,1.0,2,0.8333333333333333,0.7364380196523053
114,LTP442,7.0,1.0,2,1.0,0.8557730221718316
115,LTP442,8.0,1.0,2,0.8333333333333334,0.7586432350718065
116,LTP442,9.0,1.0,2,1.0,0.951060090702948
117,LTP442,1.0,1.0,3,0.9166666666666666,0.8441849332325523
118,LTP442,2.0,1.0,3,0.65,0.5411791383219955
119,LTP442,3.0,1.0,3,0.8125,0.7024777966742253
120,LTP442,4.0,1.0,3,0.8888888888888888,0.7860147392290249
121,LTP442,5.0,1.0,3,1.0,0.8843902746283697
122,LTP442,6.0,1.0,3,0.5,0.403104686318972
123,LTP442,7.0,1.0,3,0.825,0.6807730221718316
124,LTP442,8.0,1.0,3,0.9166666666666666,0.8419765684051398
125,LTP442,9.0,1.0,3,1.0,0.951060090702948
126,LTP442,1.0,1.0,4,1.0,0.9275182665658857
127,LTP442,2.0,1.0,4,0.8666666666666667,0.7578458049886622
128,LTP442,3.0,1.0,4,1.0,0.8899777966742253
129,LTP442,4.0,1.0,4,0.6666666666666666,0.5637925170068027
130,LTP442,5.0,1.0,4,1.0,0.8843902746283697
131,LTP442,6.0,1.0,4,1.0,0.903104686318972
132,LTP442,7.0,1.0,4,0.9166666666666666,0.7724396888384982
133,LTP442,8.0,1.0,4,1.0,0.9253099017384732
134,LTP442,9.0,1.0,4,1.0,0.951060090702948
135,LTP442,1.0,1.0,5,0.9166666666666666,0.8441849332325523
136,LTP442,2.0,1.0,5,1.0,0.8911791383219955
137,LTP442,3.0,1.0,5,0.875,0.7649777966742253
138,LTP442,4.0,1.0,5,1.0,0.897125850340136
139,LTP442,5.0,1.0,5,0.7222222222222222,0.6066124968505919
140,LTP442,6.0,1.0,5,0.9,0.803104686318972
141,LTP442,7.0,1.0,5,1.0,0.8557730221718316
142,LTP442,8.0,1.0,5,0.8888888888888888,0.814198790627362
143,LTP442,9.0,1.0,5,1.0,0.951060090702948
144,LTP442,1.0,1.0,6,1.0,0.9275182665658857
145,LTP442,2.0,1.0,6,1.0,0.8911791383219955
146,LTP442,3.0,1.0,6,0.8125,0.7024777966742253
147,LTP442,4.0,1.0,6,0.9333333333333332,0.8304591836734693
148,LTP442,5.0,1.0,6,0.6944444444444443,0.578834719072814
149,LTP442,6.0,1.0,6,0.9285714285714286,0.8316761148904006
150,LTP442,7.0,1.0,6,1.0,0.8557730221718316
151,LTP442,8.0,1.0,6,0.9166666666666666,0.8419765684051398
152,LTP442,9.0,1.0,6,1.0,0.951060090702948
153,LTP442,1.0,1.0,7,1.0,0.9275182665658857
154,LTP442,2.0,1.0,7,1.0,0.8911791383219955
155,LTP442,3.0,1.0,7,0.9166666666666666,0.8066444633408919
156,LTP442,4.0,1.0,7,1.0,0.897125850340136
157,LTP442,5.0,1.0,7,1.0,0.8843902746283697
158,LTP442,6.0,1.0,7,0.875,0.778104686318972
159,LTP442,7.0,1.0,7,1.0,0.8557730221718316
160,LTP442,8.0,1.0,7,0.8333333333333334,0.7586432350718065
161,LTP442,9.0,1.0,7,1.0,0.951060090702948
162,LTP442,1.0,1.0,8,0.8888888888888888,0.8164071554547745
163,LTP442,2.0,1.0,8,1.0,0.8911791383219955
164,LTP442,3.0,1.0,8,0.7916666666666666,0.6816444633408919
165,LTP442,4.0,1.0,8,0.5722222222222223,0.46934807256235833
166,LTP442,5.0,1.0,8,0.7222222222222222,0.6066124968505919
167,LTP442,6.0,1.0,8,0.7,0.603104686318972
168,LTP442,7.0,1.0,8,0.75,0.6057730221718316
169,LTP442,8.0,1.0,8,0.8333333333333334,0.7586432350718065
170,LTP442,9.0,1.0,8,1.0,0.951060090702948
171,LTP442,1.0,1.0,9,1.0,0.9275182665658857
172,LTP442,2.0,1.0,9,1.0,0.8911791383219955
173,LTP442,3.0,1.0,9,0.8541666666666666,0.7441444633408919
174,LTP442,4.0,1.0,9,0.85,0.747125850340136
175,LTP442,5.0,1.0,9,1.0,0.8843902746283697
176,LTP442,6.0,1.0,9,0.9,0.803104686318972
177,LTP442,7.0,1.0,9,1.0,0.8557730221718316
178,LTP442,8.0,1.0,9,1.0,0.9253099017384732
179,LTP442,9.0,1.0,9,1.0,0.951060090702948
180,LTP443,1.0,1.0,0,0.8333333333333334,0.8491849332325523
181,LTP443,2.0,1.0,0,1.0,1.0092346938775512
182,LTP443,3.0,1.0,0,0.8166666666666667,0.7857416855631141
183,LTP443,4.0,1.0,0,0.8333333333333334,0.8543480725623583
184,LTP443,5.0,1.0,0,0.7777777777777778,0.6596680524061477
185,LTP443,6.0,1.0,0,0.875,0.7876284958427815
186,LTP443,7.0,1.0,0,1.0,1.0011896888384983
187,LTP443,8.0,1.0,0,0.9166666666666666,0.8764210128495843
188,LTP443,9.0,1.0,0,1.0,0.9810600907029479
189,LTP443,1.0,1.0,1,1.0,1.0158515998992188
190,LTP443,2.0,1.0,1,1.0,1.0092346938775512
191,LTP443,3.0,1.0,1,0.9166666666666666,0.8857416855631141
192,LTP443,4.0,1.0,1,0.8888888888888888,0.9099036281179138
193,LTP443,5.0,1.0,1,1.0,0.8818902746283699
194,LTP443,6.0,1.0,1,0.8333333333333333,0.7459618291761148
